,tweet_id,rating_numerator,rating_denominator,name,date,time,stage
0,892420643555336193,13,10,Phineas,2017-08-01 00:00:00,2018-10-15 16:23:00,None 
1,892177421306343426,13,10,Tilly,2017-08-01 00:00:00,2018-10-15 00:17:00,None 
2,891815181378084864,12,10,Archie,2017-07-31 00:00:00,2018-10-15 00:18:00,None 
3,891689557279858688,13,10,Darla,2017-07-30 00:00:00,2018-10-15 15:58:00,None 
4,891327558926688256,12,10,Franklin,2017-07-29 00:00:00,2018-10-15 16:00:00,None 
5,891087950875897856,13,10,None,2017-07-29 00:00:00,2018-10-15 00:08:00,None 
6,890971913173991426,13,10,Jax,2017-07-28 00:00:00,2018-10-15 16:27:00,None 
7,890729181411237888,13,10,None,2017-07-28 00:00:00,2018-10-15 00:22:00,None 
8,890609185150312448,13,10,Zoey,2017-07-27 00:00:00,2018-10-15 16:25:00,None 
9,890240255349198849,14,10,Cassie,2017-07-26 00:00:00,2018-10-15 15:59:00,doggo
10,890006608113172480,13,10,Koda,2017-07-26 00:00:00,2018-10-15 00:31:00,None 
11,889880896479866881,13,10,Bruno,2017-07-25 00:00:00,2018-10-15 16:11:00,None 
12,889665388333682689,13,10,None,2017-07-25 00:00:00,2018-10-15 01:55:00,puppo
13,889638837579907072,12,10,Ted,2017-07-25 00:00:00,2018-10-15 00:10:00,None 
14,889531135344209921,13,10,Stuart,2017-07-24 00:00:00,2018-10-15 17:02:00,puppo
15,889278841981685760,13,10,Oliver,2017-07-24 00:00:00,2018-10-15 00:19:00,None 
16,888917238123831296,12,10,Jim,2017-07-23 00:00:00,2018-10-15 00:22:00,None 
17,888804989199671297,13,10,Zeke,2017-07-22 00:00:00,2018-10-15 16:56:00,None 
18,888554962724278272,13,10,Ralphus,2017-07-22 00:00:00,2018-10-15 00:23:00,None 
20,888078434458587136,12,10,Gerald,2017-07-20 00:00:00,2018-10-15 16:49:00,None 
21,887705289381826560,13,10,Jeffrey,2017-07-19 00:00:00,2018-10-15 16:06:00,None 
22,887517139158093824,14,10,None,2017-07-19 00:00:00,2018-10-15 03:39:00,None 
23,887473957103951883,13,10,Canela,2017-07-19 00:00:00,2018-10-15 00:47:00,None 
24,887343217045368832,13,10,None,2017-07-18 00:00:00,2018-10-15 16:08:00,None 
25,887101392804085760,12,10,None,2017-07-18 00:00:00,2018-10-15 00:07:00,None 
26,886983233522544640,13,10,Maya,2017-07-17 00:00:00,2018-10-15 16:17:00,None 
27,886736880519319552,13,10,Mingus,2017-07-16 00:00:00,2018-10-15 23:58:00,None 
28,886680336477933568,13,10,Derek,2017-07-16 00:00:00,2018-10-15 20:14:00,None 
29,886366144734445568,12,10,Roscoe,2017-07-15 00:00:00,2018-10-15 23:25:00,pupper
30,886267009285017600,12,10,None,2017-07-15 00:00:00,2018-10-15 16:51:00,None 
31,886258384151887873,13,10,Waffles,2017-07-15 00:00:00,2018-10-15 16:17:00,None 
33,885984800019947520,12,10,Jimbo,2017-07-14 00:00:00,2018-10-15 22:10:00,None 
34,885528943205470208,13,10,Maisey,2017-07-13 00:00:00,2018-10-15 15:58:00,None 
35,885518971528720385,14,10,None,2017-07-13 00:00:00,2018-10-15 15:19:00,None 
37,885167619883638784,13,10,None,2017-07-12 00:00:00,2018-10-15 16:03:00,None 
38,884925521741709313,12,10,Earl,2017-07-12 00:00:00,2018-10-15 00:01:00,None 
39,884876753390489601,13,10,Lola,2017-07-11 00:00:00,2018-10-15 20:47:00,None 
40,884562892145688576,13,10,Kevin,2017-07-11 00:00:00,2018-10-15 00:00:00,None 
41,884441805382717440,14,10,None,2017-07-10 00:00:00,2018-10-15 15:58:00,None 
42,884247878851493888,13,10,None,2017-07-10 00:00:00,2018-10-15 03:08:00,None 
43,884162670584377345,12,10,Yogi,2017-07-09 00:00:00,2018-10-15 21:29:00,doggo
44,883838122936631299,12,10,Noah,2017-07-09 00:00:00,2018-10-15 00:00:00,None 
45,883482846933004288,5,10,Bella,2017-07-08 00:00:00,2018-10-15 00:28:00,None 
46,883360690899218434,13,10,Grizzwald,2017-07-07 00:00:00,2018-10-15 16:22:00,floofer
47,883117836046086144,13,10,None,2017-07-07 00:00:00,2018-10-15 00:17:00,None 
48,882992080364220416,13,10,Rusty,2017-07-06 00:00:00,2018-10-15 15:58:00,None 
49,882762694511734784,12,10,Gus,2017-07-06 00:00:00,2018-10-15 00:46:00,pupper
50,882627270321602560,13,10,Stanley,2017-07-05 00:00:00,2018-10-15 15:48:00,None 
51,882268110199369728,13,10,Alfy,2017-07-04 00:00:00,2018-10-15 16:01:00,None 
52,882045870035918850,13,10,Koko,2017-07-04 00:00:00,2018-10-15 01:18:00,None 
53,881906580714921986,12,10,Rey,2017-07-03 00:00:00,2018-10-15 16:04:00,None 
54,881666595344535552,13,10,Gary,2017-07-03 00:00:00,2018-10-15 00:11:00,None 
55,881633300179243008,17,10,None,2017-07-02 00:00:00,2018-10-15 21:58:00,None 
56,881536004380872706,14,10,None,2017-07-02 00:00:00,2018-10-15 15:32:00,pupper
57,881268444196462592,12,10,Elliot,2017-07-01 00:00:00,2018-10-15 21:49:00,None 
58,880935762899988482,13,10,Louis,2017-06-30 00:00:00,2018-10-15 23:47:00,None 
59,880872448815771648,12,10,None,2017-06-30 00:00:00,2018-10-15 19:35:00,None 
60,880465832366813184,12,10,Bella,2017-06-29 00:00:00,2018-10-15 16:39:00,None 
61,880221127280381952,12,10,Jesse,2017-06-29 00:00:00,2018-10-15 00:27:00,None 
62,880095782870896641,11,10,None,2017-06-28 00:00:00,2018-10-15 16:09:00,None 
63,879862464715927552,13,10,Romeo,2017-06-28 00:00:00,2018-10-15 00:42:00,None 
64,879674319642796034,14,10,None,2017-06-27 00:00:00,2018-10-15 12:14:00,None 
65,879492040517615616,12,10,Bailey,2017-06-27 00:00:00,2018-10-15 00:10:00,None 
66,879415818425184262,13,10,Duddles,2017-06-26 00:00:00,2018-10-15 19:07:00,None 
67,879376492567855104,12,10,Jack,2017-06-26 00:00:00,2018-10-15 16:31:00,None 
69,879050749262655488,11,10,Steven,2017-06-25 00:00:00,2018-10-15 18:56:00,None 
70,879008229531029506,13,10,Beau,2017-06-25 00:00:00,2018-10-15 16:07:00,None 
71,878776093423087618,13,10,Snoopy,2017-06-25 00:00:00,2018-10-15 00:45:00,puppo
72,878604707211726852,13,10,None,2017-06-24 00:00:00,2018-10-15 13:24:00,None 
75,878281511006478336,13,10,Shadow,2017-06-23 00:00:00,2018-10-15 16:00:00,None 
76,878057613040115712,14,10,Emmy,2017-06-23 00:00:00,2018-10-15 01:10:00,None 
77,877736472329191424,13,10,Aja,2017-06-22 00:00:00,2018-10-15 03:54:00,None 
79,877556246731214848,12,10,Penny,2017-06-21 00:00:00,2018-10-15 15:58:00,None 
80,877316821321428993,13,10,Dante,2017-06-21 00:00:00,2018-10-15 00:06:00,None 
81,877201837425926144,12,10,Nelly,2017-06-20 00:00:00,2018-10-15 16:29:00,None 
82,876838120628539392,12,10,Ginger,2017-06-19 00:00:00,2018-10-15 16:24:00,pupper
83,876537666061221889,14,10,None,2017-06-18 00:00:00,2018-10-15 20:30:00,None 
84,876484053909872640,13,10,Benedict,2017-06-18 00:00:00,2018-10-15 16:57:00,None 
85,876120275196170240,13,10,Venti,2017-06-17 00:00:00,2018-10-15 16:52:00,None 
86,875747767867523072,13,10,Goose,2017-06-16 00:00:00,2018-10-15 16:11:00,None 
87,875144289856114688,13,10,Nugget,2017-06-15 00:00:00,2018-10-15 00:13:00,None 
88,875097192612077568,13,10,None,2017-06-14 00:00:00,2018-10-15 21:06:00,None 
89,875021211251597312,12,10,None,2017-06-14 00:00:00,2018-10-15 16:04:00,None 
90,874680097055178752,12,10,Cash,2017-06-13 00:00:00,2018-10-15 17:29:00,None 
92,874296783580663808,13,10,Jed,2017-06-12 00:00:00,2018-10-15 16:06:00,pupper
93,874057562936811520,12,10,None,2017-06-12 00:00:00,2018-10-15 00:15:00,None 
94,874012996292530176,13,10,Sebastian,2017-06-11 00:00:00,2018-10-15 21:18:00,puppo
96,873580283840344065,13,10,None,2017-06-10 00:00:00,2018-10-15 16:39:00,None 
98,873213775632977920,12,10,Sierra,2017-06-09 00:00:00,2018-10-15 16:22:00,pupper
99,872967104147763200,12,10,None,2017-06-09 00:00:00,2018-10-15 00:02:00,doggo
100,872820683541237760,13,10,None,2017-06-08 00:00:00,2018-10-15 14:20:00,None 
102,872620804844003328,13,10,Monkey,2017-06-08 00:00:00,2018-10-15 01:06:00,None 
103,872486979161796608,12,10,None,2017-06-07 00:00:00,2018-10-15 16:14:00,None 
104,872261713294495745,13,10,Harry,2017-06-07 00:00:00,2018-10-15 01:19:00,None 
105,872122724285648897,12,10,Kody,2017-06-06 00:00:00,2018-10-15 16:07:00,None 
106,871879754684805121,13,10,Lassie,2017-06-06 00:00:00,2018-10-15 00:01:00,None 
107,871762521631449091,12,10,Rover,2017-06-05 00:00:00,2018-10-15 16:15:00,pupper
108,871515927908634625,12,10,Napolean,2017-06-04 00:00:00,2018-10-15 23:56:00,doggo
110,871102520638267392,14,10,None,2017-06-03 00:00:00,2018-10-15 20:33:00,doggo
111,871032628920680449,13,10,Boomer,2017-06-03 00:00:00,2018-10-15 15:55:00,None 
112,870804317367881728,11,10,None,2017-06-03 00:00:00,2018-10-15 00:48:00,None 
113,870726314365509632,10,10,None,2017-06-02 00:00:00,2018-10-15 19:38:00,None 
114,870656317836468226,13,10,Cody,2017-06-02 00:00:00,2018-10-15 15:00:00,None 
115,870374049280663552,13,10,Zoey,2017-06-01 00:00:00,2018-10-15 20:18:00,None 
116,870308999962521604,13,10,Rumble,2017-06-01 00:00:00,2018-10-15 16:00:00,None 
117,870063196459192321,14,10,Clifford,2017-05-31 00:00:00,2018-10-15 23:43:00,None 
119,869772420881756160,13,10,Dewey,2017-05-31 00:00:00,2018-10-15 04:27:00,None 
120,869702957897576449,13,10,Stanley,2017-05-30 00:00:00,2018-10-15 23:51:00,None 
121,869596645499047938,12,10,Scout,2017-05-30 00:00:00,2018-10-15 16:49:00,doggo
122,869227993411051520,13,10,Gizmo,2017-05-29 00:00:00,2018-10-15 16:24:00,None 
123,868880397819494401,14,10,Walter,2017-05-28 00:00:00,2018-10-15 17:23:00,None 
125,868622495443632128,13,10,None,2017-05-28 00:00:00,2018-10-15 00:18:00,None 
126,868552278524837888,12,10,Cooper,2017-05-27 00:00:00,2018-10-15 19:39:00,None 
127,867900495410671616,12,10,None,2017-05-26 00:00:00,2018-10-15 00:29:00,None 
128,867774946302451713,13,10,Harold,2017-05-25 00:00:00,2018-10-15 16:10:00,None 
129,867421006826221569,12,10,Shikha,2017-05-24 00:00:00,2018-10-15 16:44:00,puppo
131,867051520902168576,13,10,None,2017-05-23 00:00:00,2018-10-15 16:16:00,None 
133,866720684873056260,13,10,None,2017-05-22 00:00:00,2018-10-15 18:21:00,None 
134,866686824827068416,12,10,Lili,2017-05-22 00:00:00,2018-10-15 16:06:00,None 
135,866450705531457537,13,10,Jamesy,2017-05-22 00:00:00,2018-10-15 00:28:00,pupper
136,866334964761202691,12,10,Coco,2017-05-21 00:00:00,2018-10-15 16:48:00,None 
138,865718153858494464,13,10,Boomer,2017-05-19 00:00:00,2018-10-15 23:57:00,None 
139,865359393868664832,13,10,Sammy,2017-05-19 00:00:00,2018-10-15 00:12:00,None 
140,865006731092295680,13,10,Nelly,2017-05-18 00:00:00,2018-10-15 00:50:00,None 
141,864873206498414592,14,10,None,2017-05-17 00:00:00,2018-10-15 16:00:00,None 
142,864279568663928832,12,10,Meatball,2017-05-16 00:00:00,2018-10-15 00:41:00,None 
143,864197398364647424,13,10,Paisley,2017-05-15 00:00:00,2018-10-15 19:14:00,None 
144,863907417377173506,13,10,Albus,2017-05-15 00:00:00,2018-10-15 00:02:00,None 
145,863553081350529029,13,10,Neptune,2017-05-14 00:00:00,2018-10-15 00:34:00,None 
147,863432100342583297,12,10,Belle,2017-05-13 00:00:00,2018-10-15 16:33:00,None 
148,863427515083354112,12,10,None,2017-05-13 00:00:00,2018-10-15 16:15:00,None 
149,863079547188785154,14,10,None,2017-05-12 00:00:00,2018-10-15 17:12:00,None 
150,863062471531167744,13,10,Quinn,2017-05-12 00:00:00,2018-10-15 16:05:00,None 
151,862831371563274240,13,10,Zooey,2017-05-12 00:00:00,2018-10-15 00:46:00,None 
152,862722525377298433,11,10,Dave,2017-05-11 00:00:00,2018-10-15 17:34:00,None 
153,862457590147678208,13,10,Jersey,2017-05-11 00:00:00,2018-10-15 00:01:00,None 
154,862096992088072192,13,10,None,2017-05-10 00:00:00,2018-10-15 00:08:00,None 
156,861383897657036800,13,10,Hobbes,2017-05-08 00:00:00,2018-10-15 00:54:00,None 
157,861288531465048066,13,10,None,2017-05-07 00:00:00,2018-10-15 18:36:00,None 
158,861005113778896900,12,10,Burt,2017-05-06 00:00:00,2018-10-15 23:49:00,None 
161,860563773140209665,13,10,Lorenzo,2017-05-05 00:00:00,2018-10-15 18:36:00,None 
162,860524505164394496,13,10,Carl,2017-05-05 00:00:00,2018-10-15 16:00:00,None 
163,860276583193509888,12,10,Jordy,2017-05-04 00:00:00,2018-10-15 23:34:00,None 
164,860184849394610176,14,10,None,2017-05-04 00:00:00,2018-10-15 17:30:00,None 
166,859924526012018688,12,10,Milky,2017-05-04 00:00:00,2018-10-15 00:15:00,None 
167,859851578198683649,13,10,Trooper,2017-05-03 00:00:00,2018-10-15 19:26:00,None 
168,859607811541651456,13,10,None,2017-05-03 00:00:00,2018-10-15 03:17:00,puppo
169,859196978902773760,12,10,None,2017-05-02 00:00:00,2018-10-15 00:04:00,None 
170,859074603037188101,13,10,None,2017-05-01 00:00:00,2018-10-15 15:58:00,None 
172,858843525470990336,13,10,None,2017-05-01 00:00:00,2018-10-15 00:40:00,doggo
173,858471635011153920,13,10,Sophie,2017-04-30 00:00:00,2018-10-15 00:02:00,None 
174,858107933456039936,12,10,Wyatt,2017-04-28 00:00:00,2018-10-15 23:57:00,None 
175,857989990357356544,12,10,Rosie,2017-04-28 00:00:00,2018-10-15 16:08:00,None 
176,857746408056729600,13,10,Thor,2017-04-28 00:00:00,2018-10-15 00:00:00,None 
177,857393404942143489,13,10,None,2017-04-27 00:00:00,2018-10-15 00:38:00,None 
178,857263160327368704,13,10,Oscar,2017-04-26 00:00:00,2018-10-15 16:00:00,None 
179,857214891891077121,12,10,None,2017-04-26 00:00:00,2018-10-15 12:48:00,None 
181,857029823797047296,12,10,Zeke,2017-04-26 00:00:00,2018-10-15 00:33:00,None 
183,856543823941562368,12,10,Callie,2017-04-24 00:00:00,2018-10-15 16:22:00,None 
184,856526610513747968,14,10,None,2017-04-24 00:00:00,2018-10-15 15:13:00,None 
186,856288084350160898,14,10,None,2017-04-23 00:00:00,2018-10-15 23:26:00,None 
187,856282028240666624,14,10,Cermet,2017-04-23 00:00:00,2018-10-15 23:01:00,None 
188,855862651834028034,420,10,None,2017-04-22 00:00:00,2018-10-15 19:15:00,None 
189,855860136149123072,666,10,None,2017-04-22 00:00:00,2018-10-15 19:05:00,None 
190,855857698524602368,13,10,None,2017-04-22 00:00:00,2018-10-15 18:55:00,None 
191,855851453814013952,13,10,None,2017-04-22 00:00:00,2018-10-15 18:31:00,doggoNoneNonepuppo
192,855818117272018944,13,10,None,2017-04-22 00:00:00,2018-10-15 16:18:00,None 
193,855459453768019968,12,10,None,2017-04-21 00:00:00,2018-10-15 16:33:00,None 
196,854732716440526848,12,10,Marlee,2017-04-19 00:00:00,2018-10-15 16:25:00,None 
197,854482394044301312,13,10,Arya,2017-04-18 00:00:00,2018-10-15 23:50:00,None 
198,854365224396361728,13,10,Einstein,2017-04-18 00:00:00,2018-10-15 16:05:00,None 
199,854120357044912130,14,10,None,2017-04-17 00:00:00,2018-10-15 23:52:00,pupper
200,854010172552949760,11,10,None,2017-04-17 00:00:00,2018-10-15 16:34:00,doggoflooferNoneNone
201,853760880890318849,12,10,Alice,2017-04-17 00:00:00,2018-10-15 00:03:00,None 
202,853639147608842240,13,10,None,2017-04-16 00:00:00,2018-10-15 16:00:00,None 
203,853299958564483072,13,10,Rumpole,2017-04-15 00:00:00,2018-10-15 17:32:00,None 
205,852912242202992640,12,10,Benny,2017-04-14 00:00:00,2018-10-15 15:51:00,None 
206,852672615818899456,12,10,Aspen,2017-04-13 00:00:00,2018-10-15 23:59:00,None 
207,852553447878664193,13,10,Jarod,2017-04-13 00:00:00,2018-10-15 16:05:00,None 
208,852311364735569921,13,10,Wiggles,2017-04-13 00:00:00,2018-10-15 00:03:00,None 
209,852226086759018497,14,10,General,2017-04-12 00:00:00,2018-10-15 18:25:00,None 
210,852189679701164033,12,10,Sailor,2017-04-12 00:00:00,2018-10-15 16:00:00,None 
213,851591660324737024,11,10,None,2017-04-11 00:00:00,2018-10-15 00:24:00,None 
214,851464819735769094,14,10,Iggy,2017-04-10 00:00:00,2018-10-15 16:00:00,None 
215,851224888060895234,13,10,Snoop,2017-04-10 00:00:00,2018-10-15 00:06:00,None 
216,850753642995093505,11,10,Kyle,2017-04-08 00:00:00,2018-10-15 16:54:00,None 
217,850380195714523136,13,10,Leo,2017-04-07 00:00:00,2018-10-15 16:10:00,None 
218,850333567704068097,13,10,None,2017-04-07 00:00:00,2018-10-15 13:04:00,None 
219,850145622816686080,11,10,Riley,2017-04-07 00:00:00,2018-10-15 00:38:00,None 
220,850019790995546112,12,10,Boomer,2017-04-06 00:00:00,2018-10-15 16:18:00,pupper
221,849776966551130114,12,10,None,2017-04-06 00:00:00,2018-10-15 00:13:00,None 
223,849412302885593088,12,10,Noosh,2017-04-05 00:00:00,2018-10-15 00:04:00,None 
224,849336543269576704,11,10,None,2017-04-04 00:00:00,2018-10-15 19:03:00,None 
225,849051919805034497,13,10,Kevin,2017-04-04 00:00:00,2018-10-15 00:12:00,None 
226,848690551926992896,12,10,None,2017-04-03 00:00:00,2018-10-15 00:16:00,None 
227,848324959059550208,12,10,Odin,2017-04-02 00:00:00,2018-10-15 00:03:00,None 
228,848213670039564288,11,10,None,2017-04-01 00:00:00,2018-10-15 16:41:00,None 
229,848212111729840128,6,10,Jerry,2017-04-01 00:00:00,2018-10-15 16:35:00,None 
232,847962785489326080,10,10,Georgie,2017-04-01 00:00:00,2018-10-15 00:04:00,None 
233,847842811428974592,12,10,Rontu,2017-03-31 00:00:00,2018-10-15 16:07:00,None 
234,847617282490613760,13,10,None,2017-03-31 00:00:00,2018-10-15 01:11:00,None 
235,847606175596138505,12,10,Cannon,2017-03-31 00:00:00,2018-10-15 00:27:00,None 
236,847251039262605312,12,10,Furzey,2017-03-30 00:00:00,2018-10-15 00:56:00,None 
237,847157206088847362,11,10,Daisy,2017-03-29 00:00:00,2018-10-15 18:43:00,None 
238,847116187444137987,11,10,None,2017-03-29 00:00:00,2018-10-15 16:00:00,None 
239,846874817362120707,13,10,Tuck,2017-03-29 00:00:00,2018-10-15 00:01:00,None 
240,846514051647705089,13,10,Barney,2017-03-28 00:00:00,2018-10-15 00:07:00,doggo
241,846505985330044928,11,10,None,2017-03-27 00:00:00,2018-10-15 23:35:00,None 
242,846153765933735936,13,10,Vixen,2017-03-27 00:00:00,2018-10-15 00:15:00,None 
243,846139713627017216,13,10,None,2017-03-26 00:00:00,2018-10-15 23:20:00,None 
244,846042936437604353,12,10,Jarvis,2017-03-26 00:00:00,2018-10-15 16:55:00,None 
245,845812042753855489,13,10,None,2017-03-26 00:00:00,2018-10-15 01:38:00,None 
246,845677943972139009,12,10,None,2017-03-25 00:00:00,2018-10-15 16:45:00,None 
248,845397057150107648,13,10,Mimosa,2017-03-24 00:00:00,2018-10-15 22:08:00,doggo
249,845306882940190720,12,10,Pickles,2017-03-24 00:00:00,2018-10-15 16:10:00,pupper
251,844979544864018432,13,10,None,2017-03-23 00:00:00,2018-10-15 18:29:00,None 
252,844973813909606400,12,10,Brady,2017-03-23 00:00:00,2018-10-15 18:07:00,None 
253,844704788403113984,13,10,Luna,2017-03-23 00:00:00,2018-10-15 00:18:00,None 
254,844580511645339650,11,10,Charlie,2017-03-22 00:00:00,2018-10-15 16:04:00,None 
255,844223788422217728,12,10,Margo,2017-03-21 00:00:00,2018-10-15 16:26:00,None 
256,843981021012017153,13,10,None,2017-03-21 00:00:00,2018-10-15 00:22:00,None 
257,843856843873095681,12,10,Sadie,2017-03-20 00:00:00,2018-10-15 16:08:00,None 
258,843604394117681152,11,10,Hank,2017-03-19 00:00:00,2018-10-15 23:25:00,None 
259,843235543001513987,13,10,Tycho,2017-03-18 00:00:00,2018-10-15 22:59:00,None 
261,842846295480000512,13,10,Charlie,2017-03-17 00:00:00,2018-10-15 21:13:00,None 
262,842765311967449089,12,10,Indie,2017-03-17 00:00:00,2018-10-15 15:51:00,None 
263,842535590457499648,13,10,Winnie,2017-03-17 00:00:00,2018-10-15 00:38:00,None 
264,842163532590374912,12,10,George,2017-03-16 00:00:00,2018-10-15 00:00:00,None 
265,842115215311396866,12,10,Bentley,2017-03-15 00:00:00,2018-10-15 20:48:00,None 
267,841680585030541313,12,10,Penny,2017-03-14 00:00:00,2018-10-15 16:01:00,None 
268,841439858740625411,14,10,None,2017-03-14 00:00:00,2018-10-15 00:04:00,None 
269,841320156043304961,12,10,None,2017-03-13 00:00:00,2018-10-15 16:08:00,None 
270,841314665196081154,13,10,Max,2017-03-13 00:00:00,2018-10-15 15:47:00,None 
271,841077006473256960,12,10,Dawn,2017-03-13 00:00:00,2018-10-15 00:02:00,None 
274,840698636975636481,10,10,None,2017-03-11 00:00:00,2018-10-15 22:59:00,None 
275,840696689258311684,10,10,None,2017-03-11 00:00:00,2018-10-15 22:51:00,None 
276,840632337062862849,12,10,Maddie,2017-03-11 00:00:00,2018-10-15 18:35:00,None 
277,840370681858686976,13,10,None,2017-03-11 00:00:00,2018-10-15 01:15:00,None 
278,840268004936019968,12,10,Monty,2017-03-10 00:00:00,2018-10-15 18:27:00,None 
279,839990271299457024,13,10,Sojourner,2017-03-10 00:00:00,2018-10-15 00:04:00,None 
280,839549326359670784,12,10,Winston,2017-03-08 00:00:00,2018-10-15 18:52:00,None 
282,839239871831150596,13,10,Odie,2017-03-07 00:00:00,2018-10-15 22:22:00,None 
283,838952994649550848,13,10,None,2017-03-07 00:00:00,2018-10-15 03:22:00,None 
284,838921590096166913,13,10,Arlo,2017-03-07 00:00:00,2018-10-15 01:17:00,None 
287,838561493054533637,13,10,Walter,2017-03-06 00:00:00,2018-10-15 01:26:00,None 
288,838476387338051585,13,10,Stanley,2017-03-05 00:00:00,2018-10-15 19:48:00,None 
290,838150277551247360,182,10,None,2017-03-04 00:00:00,2018-10-15 22:12:00,None 
291,838085839343206401,15,10,None,2017-03-04 00:00:00,2018-10-15 17:56:00,None 
292,838083903487373313,13,10,Daisy,2017-03-04 00:00:00,2018-10-15 17:49:00,None 
293,837820167694528512,12,10,None,2017-03-04 00:00:00,2018-10-15 00:21:00,pupper
294,837482249356513284,13,10,Waffles,2017-03-03 00:00:00,2018-10-15 01:58:00,None 
295,837471256429613056,12,10,Vincent,2017-03-03 00:00:00,2018-10-15 01:14:00,None 
296,837366284874571778,13,10,Lucy,2017-03-02 00:00:00,2018-10-15 18:17:00,None 
297,837110210464448512,13,10,Clark,2017-03-02 00:00:00,2018-10-15 01:20:00,pupper
299,836989968035819520,12,10,Mookie,2017-03-01 00:00:00,2018-10-15 17:22:00,None 
300,836753516572119041,12,10,Meera,2017-03-01 00:00:00,2018-10-15 01:42:00,doggo
301,836677758902222849,11,10,Oliver,2017-02-28 00:00:00,2018-10-15 20:41:00,None 
304,836380477523124226,12,10,Ava,2017-02-28 00:00:00,2018-10-15 01:00:00,pupper
305,836260088725786625,13,10,Lucy,2017-02-27 00:00:00,2018-10-15 17:01:00,None 
306,836001077879255040,13,10,None,2017-02-26 00:00:00,2018-10-15 23:52:00,None 
308,835574547218894849,11,10,Eli,2017-02-25 00:00:00,2018-10-15 19:37:00,None 
311,835297930240217089,12,10,Ash,2017-02-25 00:00:00,2018-10-15 01:18:00,None 
312,835264098648616962,12,10,Lola,2017-02-24 00:00:00,2018-10-15 23:04:00,None 
313,835246439529840640,960,0,None,2017-02-24 00:00:00,2018-10-15 21:54:00,None 
314,835172783151792128,12,10,None,2017-02-24 00:00:00,2018-10-15 17:01:00,None 
315,835152434251116546,0,10,None,2017-02-24 00:00:00,2018-10-15 15:40:00,None 
316,834931633769889797,12,10,Tucker,2017-02-24 00:00:00,2018-10-15 01:03:00,None 
317,834786237630337024,13,10,Tobi,2017-02-23 00:00:00,2018-10-15 15:25:00,None 
318,834574053763584002,13,10,None,2017-02-23 00:00:00,2018-10-15 01:22:00,doggo
320,834458053273591808,12,10,Chester,2017-02-22 00:00:00,2018-10-15 17:41:00,None 
321,834209720923721728,12,10,Wilson,2017-02-22 00:00:00,2018-10-15 01:14:00,None 
322,834167344700198914,11,10,Sunshine,2017-02-21 00:00:00,2018-10-15 22:26:00,None 
323,834089966724603904,10,10,None,2017-02-21 00:00:00,2018-10-15 17:18:00,doggo
324,834086379323871233,12,10,Lipton,2017-02-21 00:00:00,2018-10-15 17:04:00,None 
325,833863086058651648,12,10,Bentley,2017-02-21 00:00:00,2018-10-15 02:17:00,None 
326,833826103416520705,13,10,Charlie,2017-02-20 00:00:00,2018-10-15 23:50:00,None 
328,833722901757046785,13,10,Bronte,2017-02-20 00:00:00,2018-10-15 17:00:00,None 
329,833479644947025920,13,10,Poppy,2017-02-20 00:00:00,2018-10-15 00:53:00,None 
330,833124694597443584,12,10,Gidget,2017-02-19 00:00:00,2018-10-15 01:23:00,pupper
331,832998151111966721,13,10,Rhino,2017-02-18 00:00:00,2018-10-15 17:00:00,doggo
333,832757312314028032,13,10,Willow,2017-02-18 00:00:00,2018-10-15 01:03:00,None 
334,832682457690300417,13,10,None,2017-02-17 00:00:00,2018-10-15 20:05:00,None 
335,832645525019123713,10,10,None,2017-02-17 00:00:00,2018-10-15 17:38:00,None 
336,832636094638288896,12,10,Orion,2017-02-17 00:00:00,2018-10-15 17:01:00,None 
337,832397543355072512,12,10,Eevee,2017-02-17 00:00:00,2018-10-15 01:13:00,None 
338,832369877331693569,11,10,Charlie,2017-02-16 00:00:00,2018-10-15 23:23:00,None 
339,832273440279240704,14,10,Smiley,2017-02-16 00:00:00,2018-10-15 17:00:00,doggo
342,832088576586297345,11,15,None,2017-02-16 00:00:00,2018-10-15 04:45:00,None 
344,832032802820481025,12,10,Miguel,2017-02-16 00:00:00,2018-10-15 01:04:00,doggo
345,831939777352105988,12,10,Emanuel,2017-02-15 00:00:00,2018-10-15 18:54:00,doggo
346,831926988323639298,12,10,None,2017-02-15 00:00:00,2018-10-15 18:03:00,None 
347,831911600680497154,14,10,Kuyu,2017-02-15 00:00:00,2018-10-15 17:02:00,None 
348,831670449226514432,13,10,Daisy,2017-02-15 00:00:00,2018-10-15 01:04:00,None 
349,831650051525054464,13,10,None,2017-02-14 00:00:00,2018-10-15 23:43:00,None 
350,831552930092285952,13,10,Dutch,2017-02-14 00:00:00,2018-10-15 17:17:00,None 
351,831322785565769729,12,10,Pete,2017-02-14 00:00:00,2018-10-15 02:02:00,doggo
352,831315979191906304,13,10,None,2017-02-14 00:00:00,2018-10-15 01:35:00,pupper
353,831309418084069378,12,10,Scooter,2017-02-14 00:00:00,2018-10-15 01:09:00,None 
354,831262627380748289,12,10,Tucker,2017-02-13 00:00:00,2018-10-15 22:03:00,None 
355,830956169170665475,12,10,Reggie,2017-02-13 00:00:00,2018-10-15 01:46:00,None 
356,830583320585068544,13,10,Lilly,2017-02-12 00:00:00,2018-10-15 01:04:00,None 
358,830097400375152640,13,10,Samson,2017-02-10 00:00:00,2018-10-15 16:53:00,None 
360,829861396166877184,12,10,Mia,2017-02-10 00:00:00,2018-10-15 01:15:00,None 
